Type,Name/Price,Address,City,Zip,State,Category,Latitude,Longitude,Date
B,CVS Pharmacy,4100 Gravois Ave,Saint Louis,63116,MO,Pharmacy,38.5890274,-90.2555542,10/22/2018
B,Alphateria,4312 Fyler Ave,St. Louis,63116,MO,Restaurant,38.59838,-90.26259,10/22/2018
B,Save-A-Lot Limited,4324 Loughborough Ave,Saint Louis,63116,MO,Grocery,38.56612,-90.27844,10/22/2018
B,Steak 'n Shake,4640 Chippewa St,Saint Louis,63116,MO,Restaurant,38.5910305,-90.27160379,10/22/2018
B,Steak 'n Shake,7350 Gravois,Saint Louis,63116,MO,Restaurant,38.563792,-90.2943032,10/22/2018
B,Subway,4600 Chippewa St,Saint Louis,63116,MO,Fast Food,38.590385,-90.270668,10/22/2018
B,Bank of America,2604 S Jefferson Ave,Saint Louis,63118,MO,Banks & Credit Unions,38.60477,-90.2226,10/22/2018
B,Commerce Bank,3134 S Grand Blvd,Saint Louis,63118,MO,Banks & Credit Unions,38.6015498,-90.2419985,10/22/2018
B,U.S. Bank,3430 S Grand Blvd,St Louis,63118,MO,Banks & Credit Unions,38.5946693,-90.2425308,10/22/2018
B,Joel's Shell Food Mart,1815 Arsenal St,Saint Louis,63118,MO,Gas Stations/Convenience Stores,38.59723,-90.21721,10/22/2018
B,Jefferson B P Gas Station,3258 S Jefferson Ave,Saint Louis,63118,MO,Gas Stations/Convenience Stores,38.59519986,-90.22472151,10/22/2018
B,Ruler Foods,2700 S Grand Blvd,Saint Louis,63118,MO,Grocery,38.60709211,-90.24049381,10/22/2018
B,Jay International Food Co,3172 S Grand Blvd,Saint Louis,63118,MO,Grocery,38.60025,-90.24227,10/22/2018
B,El Capral Mexican Grocery,2817 Cherokee St,Saint Louis,63118,MO,Grocery,38.59417,-90.2306399,10/22/2018
B,St. Alexius Hospital,3933 S Broadway,St. Louis,63118,MO,Hospitals/Urgent Care,38.5834869,-90.227666,10/22/2018
B,Total Access Urgent Care,3114 S Grand Blvd,Saint Louis,63118,MO,Hospitals/Urgent Care,38.6020727,-90.242189,10/22/2018
B,AC Pawn Shop,2850 Chippewa St,Saint Louis,63118,MO,Pawn Shops,38.5868463,-90.2334131,10/22/2018
B,The Medicine Shoppe Pharmacy,3137 S Grand Blvd,Saint Louis,63118,MO,Pharmacy,38.6016,-90.24275,10/22/2018
B,The Shaved Duck,2900 Virginia Ave,Saint Louis,63118,MO,Restaurant,38.603635,-90.235876,10/22/2018
B,Save-A-Lot Limited,3427 S Jefferson Ave,Saint Louis,63118,MO,Grocery,38.59239,-90.22608,10/22/2018
B,Schnucks South City,3430 S Grand,Saint Louis,63118,MO,Grocery,38.594674,-90.24253,10/22/2018
B,Subway,3628 S Grand Blvd,Saint Louis,63118,MO,Fast Food,38.5911312,-90.2438429,10/22/2018
B,Taco Bell,3501 S Grand Ave,Saint Louis,63118,MO,Fast Food,38.593772,-90.243397,10/22/2018
B,U.S. Bank,5375 Southwest Ave,Saint Louis,63139,MO,Banks & Credit Unions,38.610893,-90.277999,10/22/2018
B,Burger King,3259 Hampton Ave,Saint Louis,63139,MO,Fast Food,38.60308,-90.29223,10/22/2018
B,Broadcast Center,2360 Hampton Ave,Saint Louis,63139,MO,Colleges & Universities,38.613182,-90.286811,10/22/2018
B,Discovery Children's Center,1211 Tamm Ave,Saint Louis,63139,MO,Child Care & Day Care,38.62803,-90.29329,10/22/2018
B,Kingshighway Hills Preschool Plus,5001 Pernod Ave,Saint Louis,63139,MO,Child Care & Day Care,38.59504768,-90.27603753,10/22/2018
B,Creative Nursery and Preschool,6500 Arsenal St,Saint Louis,63139,MO,Child Care & Day Care,38.60789,-90.29948,10/22/2018
B,South City Family YMCA,3150 Sublette Ave,St. Louis,63139,MO,Child Care & Day Care,38.603529,-90.28073,10/22/2018
B,Hampton KinderCare,2500 Hampton Ave,St. Louis,63139,MO,Child Care & Day Care,38.61294,-90.28688,10/22/2018
B,Dollar General Stores,6574 Manchester Ave,Saint Louis,63139,MO,Department Stores,38.6193913,-90.2995227,10/22/2018
B,U Gas,3225 Hampton Ave,Saint Louis,63139,MO,Gas Stations/Convenience Stores,38.60387,-90.292,10/22/2018
B,QuikTrip,3291 S Kingshighway Blvd,St Louis Downtown,63139,MO,Gas Stations/Convenience Stores,38.6004971,-90.2705598,10/22/2018
B,BP,1104 Hampton Ave,Saint Louis,63139,MO,Gas Stations/Convenience Stores,38.62914,-90.28684,10/22/2018
B,Gas Mart,3282 Jamieson Ave,Saint Louis,63139,MO,Gas Stations/Convenience Stores,38.60389,-90.3072,10/22/2018
B,Circle K,1514 Hampton Ave,Saint Louis,63139,MO,Gas Stations/Convenience Stores,38.62368,-90.28743,10/22/2018
B,Southampton Healthcare,2340 Hampton Ave,Saint Louis,63139,MO,Hospitals/Urgent Care,38.61386,-90.28671,10/22/2018
B,Total Access Urgent Care,2060 Hampton Ave,St. Louis,63139,MO,Hospitals/Urgent Care,38.61786,-90.287086,10/22/2018
B,Drury Inn & Suites St. Louis Forest Park,2111 Sulphur Ave,Saint Louis,63139,MO,Hotels,38.61736,-90.28859,10/22/2018
B,McDonald's,4200 Hampton Ave,St. Louis,63139,MO,Fast Food,38.593007,-90.293782,10/22/2018
B,McDonald's,1420 Hampton Ave,Saint Louis,63139,MO,Fast Food,38.624459,-90.287467,10/22/2018
B,Arrow Finance Company,3528 Hampton Ave,Saint Louis,63139,MO,Check Cashing/Pay-day Loans,38.59769,-90.29229,10/22/2018
B,Walgreens,2340 Hampton Ave,Saint Louis,63139,MO,Pharmacy,38.61386,-90.28671,10/22/2018
B,Walgreens,2933 S Kingshighway Blvd,Saint Louis,63139,MO,Pharmacy,38.60528578,-90.26958558,10/22/2018
B,On The Hill Health Mart Pharmacy,5378 Southwest Ave,St. Louis,63139,MO,Pharmacy,38.610509,-90.278252,10/22/2018
B,Schnucks Arsenal Pharmacy - Saint Louis,5055 Arsenal St,Saint Louis,63139,MO,Pharmacy,38.6068029,-90.273927,10/22/2018
B,Farmhaus Restaurant,3257 Ivanhoe Ave,Saint Louis,63139,MO,Restaurant,38.60415,-90.30427,10/22/2018
B,Save A-Lot Southwest,5437 Southwest Ave,Saint Louis,63139,MO,Grocery,38.6101116,-90.2798264,10/22/2018
B,Schnucks - Arsenal,5055 Arsenal St,Saint Louis,63139,MO,Grocery,38.6064,-90.27402,10/22/2018
B,Steak 'n Shake,1253 Hampton Ave,Saint Louis,63139,MO,Restaurant,38.6272167,-90.2878138,10/22/2018
B,Subway,1205 Hampton Ave,Saint Louis,63139,MO,Fast Food,38.62822,-90.2876299,10/22/2018
B,Taco Bell,6660 Manchester Road,Saint Louis,63139,MO,Fast Food,38.619283,-90.299832,10/22/2018
B,Taco Bell,1324 Hampton Avenue,Saint Louis,63139,MO,Fast Food,38.626532,-90.287483,10/22/2018
B,Taco Bell,3440 So Kings Highway,Saint Louis,63139,MO,Fast Food,38.596478,-90.270728,10/22/2018
B,Subway,711 Pope Ave,Saint Louis,63147,MO,Fast Food,38.685432,-90.216911,10/22/2018
E,ST LOUIS CATHOLIC ACADEMY,4720 CARTER AVE,St. Louis,63115,MO,Private,38.68079,-90.23891,10/25/2018
E,ST LOUIS THE KING SCHOOL AT THE CATHEDRAL,4430 MARYLAND AVE,St. Louis,63108,MO,Private,38.64288,-90.2547,10/25/2018
E,MOST HOLY TRINITY CATHOLIC SCHOOL AND ACADEMY,1435 MALLINCKRODT ST,St. Louis,63107,MO,Private,38.66043,-90.19958,10/25/2018
E,ST JAMES THE GREATER SCHOOL,1360 TAMM AVE,St. Louis,63139,MO,Private,38.6253,-90.29298,10/25/2018
E,HAWTHORN MIDDLE,1901 N KINGSHIGHWAY BLVD,St. Louis,63113,MO,Charter,38.66602,-90.25999,10/25/2018
E,WORD OF LIFE LUTHERAN SCHOOL,6535 EICHELBERGER ST,St. Louis,63109,MO,Private,38.58297,-90.30535,10/25/2018
E,COMMUNITY ACCESS JOB TRAINING,4915 DONOVAN AVE,St. Louis,63109,MO,Public,38.58756,-90.30499,10/25/2018
E,EAGLE FOX PARK,2617 SHENANDOAH AVE.,St. Louis,63104,MO,Charter,38.60795,-90.2233,10/25/2018
E,CLAY ELEM.,3820 N 14TH ST,St. Louis,63107,MO,Public,38.66319,-90.19921,10/25/2018
E,COLUMBIA ELEM. COMM. ED. CTR.,3120 ST LOUIS AVE,St. Louis,63106,MO,Public,38.65329,-90.21873,10/25/2018
E,PRECLARUS MASTERY ACADEMY,620 North Grand Blvd.,St. Louis,63103,MO,Charter,38.63921,-90.23092,10/25/2018
E,FARRAGUT ELEM.,4025 SULLIVAN AVE,St. Louis,63107,MO,Public,38.66259,-90.22762,10/25/2018
E,LAFAYETTE PREPARATORY ACADEMY,1900 Lafayette Avenue,St. Louis,63104,MO,Charter,38.61348,-90.21373,10/25/2018
E,COLLEGIATE SCHOOL OF MED/BIO,1547 S. THERESA AV,St. Louis,63104,MO,Public,38.61946701,-90.23652061,10/25/2018
E,ST RAPHAEL THE ARCHANGEL SCHOOL,6000 JAMIESON AVE,St. Louis,63109,MO,Private,38.57726,-90.30318,10/25/2018
E,ST JOAN OF ARC CATHOLIC SCHOOL,5821 PERNOD AVE,St. Louis,63139,MO,Private,38.59684,-90.29163,10/25/2018
E,ST ROCH SCHOOL,6040 WATERMAN BLVD,St. Louis,63112,MO,Private,38.65015,-90.29574,10/25/2018
E,HICKEY ELEM.,3111 CORA AVE,St. Louis,63115,MO,Public,38.66938,-90.24553,10/25/2018
E,EAGLE TOWER GROVE SOUTH,3716 MORGANFORD RD.,St. Louis,63116,MO,Charter,38.59122,-90.26335,10/25/2018
E,BRYAN HILL ELEM.,4342 ALDINE,St. Louis,63113,MO,Public,38.6569,-90.2442,10/25/2018
E,ST CECILIA SCHOOL,906 EICHELBERGER ST,St. Louis,63111,MO,Private,38.56874,-90.2504,10/25/2018
E,St. Louis College Prep Middle,1224 Grattan,St. Louis,63104,MO,Charter,38.61711,-90.20833,10/25/2018
E,ST FRANCES CABRINI ACADEMY,3022 OREGON AVE,St. Louis,63118,MO,Private,38.60115,-90.22933,10/25/2018
E,NAHED CHAPMAN NEW AMERICAN ACA,1530 SOUTH GRAND,St. Louis,63104,MO,Public,38.61987,-90.23805,10/25/2018
E,DUNBAR AND BR.,1415 N GARRISON AVE,St. Louis,63106,MO,Public,38.64527,-90.22079,10/25/2018
E,OUR LADY OF SORROWS SCHOOL,5831 S KINGSHIGHWAY BLVD,St. Louis,63109,MO,Private,38.57757515,-90.28273772,10/25/2018
E,ST AMBROSE SCHOOL,5110 WILSON AVE,St. Louis,63110,MO,Private,38.6153,-90.27198,10/25/2018
E,KIPP WISDOM ACADEMY,2647 Ohio Ave,St. Louis,63118,MO,Charter,38.60436,-90.22609,10/25/2018
E,LONG MIDDLE COMMUNITY ED. CTR.,5028 MORGANFORD RD,St. Louis,63116,MO,Public,38.57993,-90.26665,10/25/2018
E,ACAD OF ENVT SCI/MATH MIDDLE,3021 HICKEY ST,St. Louis,63104,MO,Public,38.6228,-90.22754,10/25/2018
E,SHENANDOAH ELEM.,3412 SHENANDOAH AVE,St. Louis,63104,MO,Public,38.60907,-90.23683,10/25/2018
E,TOWER GROVE CHRISTIAN ACADEMY,4257 MAGNOLIA AVE,St. Louis,63110,MO,Private,38.60925,-90.2566,10/25/2018
E,CITY GARDEN MONTESSORI SCHOOL,1618 TOWER GROVE AVE,St. Louis,63110,MO,Charter,38.62007,-90.25516,10/25/2018
E,CROSSROADS COLLEGE PREPARATORY SCHOOL,500 DE BALIVIERE AVE,St. Louis,63112,MO,Private,38.65293,-90.28399,10/25/2018
E,MERAMEC ELEM.,2745 MERAMEC ST,St. Louis,63118,MO,Public,38.57973,-90.23235,10/25/2018
E,ST STEPHEN PROTOMARTYR SCHOOL,3929 WILMINGTON AVE,St. Louis,63116,MO,Private,38.56964,-90.26286,10/25/2018
E,LACLEDE ELEM.,5821 KENNERLY AVE,St. Louis,63112,MO,Public,38.67744,-90.27666,10/25/2018
E,GATEWAY SCIENCE ACADEMY MIDDLE,5049 FYLER AVENUE,St. Louis,63139,MO,Charter,38.6009,-90.27636,10/25/2018
E,HENRY ELEM.,1220 N TENTH ST,St. Louis,63106,MO,Public,38.637285,-90.191399,10/25/2018
E,PEABODY ELEM.,1224 S 14TH ST,St. Louis,63104,MO,Public,38.61679,-90.2048,10/25/2018
E,WILKINSON EARLY CHILDHOOD CTR.,1921 PRATHER AVE,St. Louis,63139,MO,Public,38.62187,-90.30475,10/25/2018
E,GATEWAY SCIENCE ACADEMY HIGH,5049 FYLER AVENUE,St. Louis,63139,MO,Charter,38.6009,-90.27636,10/25/2018
E,LIFT FOR LIFE ACADEMY,1731 S BROADWAY,St. Louis,63104,MO,Charter,38.60836,-90.20077,10/25/2018
E,JEFFERSON ELEM.,1301 HOGAN ST,St. Louis,63106,MO,Public,38.64129,-90.20325,10/25/2018
E,HUMBOLDT ACAD OF HIGHER LRNING,2516 S. 9th St.,St. Louis,63104,MO,Public,38.60143,-90.20763,10/25/2018
E,HODGEN ELEM.,1616 CALIFORNIA,St. Louis,63104,MO,Public,38.61676425,-90.22521228,10/25/2018
E,SIGEL ELEM. COMM. ED. CTR.,2050 ALLEN AVE,St. Louis,63104,MO,Public,38.61045,-90.21606,10/25/2018
E,FORD-FORD BR. ELEM. COMM. ED.,1383 CLARA AVE,St. Louis,63112,MO,Public,38.66719,-90.27869,10/25/2018
E,NEW CITY SCHOOL,5209 WATERMAN BLVD,St. Louis,63108,MO,Private,38.64948,-90.27064,10/25/2018
E,CLEVELAND NJROTC ACADEMY,3125 S Kingshighway,St. Louis,63139,MO,Public,38.60452,-90.27114,10/25/2018
E,ROSATI-KAIN HIGH SCHOOL,4389 LINDELL BLVD,St. Louis,63108,MO,Private,38.64197,-90.25341,10/25/2018
E,ACAD OF ENVT SCI/MATH ELEM,3325 Bell,St. Louis,63106,MO,Public,38.64197,-90.22577,10/25/2018
E,FROEBEL ELEM.,3709 NEBRASKA AVE,St. Louis,63118,MO,Public,38.5881,-90.23389,10/25/2018
E,MANN ELEM.,4047 JUNIATA ST,St. Louis,63116,MO,Public,38.60219,-90.25461,10/25/2018
E,MALLINCKRODT A.B.I. ELEM.,6020 PERNOD AVE,St. Louis,63139,MO,Public,38.596,-90.29379,10/25/2018
E,OAK HILL ELEM.,4300 MORGANFORD RD,St. Louis,63116,MO,Public,38.58879,-90.26392,10/25/2018
E,ADAMS ELEM.,1311 TOWER GROVE AVE,St. Louis,63110,MO,Public,38.62471,-90.25654,10/25/2018
E,EARL NANCE SR. ELEM.,8959 RIVERVIEW BLVD,St. Louis,63147,MO,Public,38.72079023,-90.24063181,10/25/2018
E,WOODWARD ELEM.,725 BELLERIVE BLVD,St. Louis,63111,MO,Public,38.5657,-90.24995,10/25/2018
E,GRAND CENTER ARTS ACAD MIDDLE,711 N. GRAND,St. Louis,63103,MO,Charter,38.64063,-90.23087,10/25/2018
E,KIPP VICTORY ACADEMY,955 ARCADE AVENUE,St. Louis,63118,MO,Charter,38.65995,-90.2806,10/25/2018
E,HAMILTON ELEM. COMMUNITY ED.,4160 N KINGSHIGHWAY,St. Louis,63115,MO,Public,38.68084,-90.24738,10/25/2018
E,ASHLAND ELEM. AND BR.,3921 N NEWSTEAD,St. Louis,63115,MO,Public,38.67168,-90.23582,10/25/2018
E,METRO HIGH,4015 MCPHERSON AVE,St. Louis,63108,MO,Public,38.64073,-90.24312,10/25/2018
E,HERZOG ELEM.,5831 PAMPLIN PL,St. Louis,63147,MO,Public,38.71103,-90.25191,10/25/2018
E,LIFT FOR LIFE ACADEMY HIGH SCH,1731 S BROADWAY,St. Louis,63104,MO,Charter,38.60836,-90.20077,10/25/2018
E,ST MARY'S HIGH SCHOOL,4701 S GRAND BLVD,St. Louis,63111,MO,Private,38.57521,-90.25139,10/25/2018
E,KIPP INSPIRE ACADEMY,1212 N 22nd St,St. Louis,63106,MO,Charter,38.64047,-90.20792,10/25/2018
E,BUSCH MS CHARACTER ATHLETICS,5910 CLIFTON AVE,St. Louis,63109,MO,Public,38.57783,-90.29653,10/25/2018
E,KENNARD/CLASSICAL JR. ACAD.,5031 POTOMAC,St. Louis,63139,MO,Public,38.59811,-90.27653,10/25/2018
E,YEATMAN-LIDDELL MIDDLE SCHOOL,4265 ATHLONE AVE,St. Louis,63115,MO,Public,38.67441653,-90.22853178,10/25/2018
E,MONROE ELEM.,3641 MISSOURI AVE,St. Louis,63118,MO,Public,38.58811,-90.22486,10/25/2018
E,SUMNER HIGH,4248 COTTAGE AVE,St. Louis,63113,MO,Public,38.65984598,-90.23862362,10/25/2018
E,FANNING MIDDLE COMMUNITY ED.,3417 GRACE AVE,St. Louis,63116,MO,Public,38.59567,-90.24527,10/25/2018
E,GATEWAY SCIENCE ACAD-SOUTH ELE,6651 GRAVOIS AVE.,St. Louis,63116,MO,Charter,38.57232,-90.28348,10/25/2018
E,LEXINGTON ELEM.,5030 LEXINGTON AVE,St. Louis,63115,MO,Public,38.67469,-90.25448,10/25/2018
E,CARNAHAN SCH. OF THE FUTURE,4041 S BROADWAY,St. Louis,63118,MO,Public,38.58161,-90.2291,10/25/2018
E,NORTH SIDE COMMUNITY SCHOOL,3033 N EUCLID STREET,St. Louis,63115,MO,Charter,38.67215,-90.25226,10/25/2018
E,SHAW VISUAL/PERF. ARTS CTR.,5329 COLUMBIA AVE,St. Louis,63139,MO,Public,38.61179,-90.277,10/25/2018
E,COLE ELEM.,3935 ENRIGHT AVE,St. Louis,63108,MO,Public,38.64518,-90.23806,10/25/2018
E,LYON AT BLOW ELEM.,516 LOUGHBOROUGH AVE,St. Louis,63111,MO,Public,38.55463,-90.25716,10/25/2018
E,ST LOUIS LANG IMMERSION SCHOOL,4011 PAPIN ST,St. Louis,63110,MO,Charter,38.62955,-90.24839,10/25/2018
E,AMES VISUAL/PERF. ARTS,2900 HADLEY,St. Louis,63107,MO,Public,38.65286213,-90.19557152,10/25/2018
E,WOERNER ELEM.,6131 LEONA ST,St. Louis,63116,MO,Public,38.56961,-90.26906,10/25/2018
E,WASHINGTON MONTESSORI,1130 N EUCLID AVE,St. Louis,63113,MO,Public,38.65672,-90.25919,10/25/2018
E,CENTRAL VISUAL/PERF. ARTS HIGH,3125 S KINGSHIGHWAY BLVD,St. Louis,63139,MO,Public,38.60452,-90.27114,10/25/2018
E,BUDER ELEM.,5319 LANSDOWNE AVE,St. Louis,63109,MO,Public,38.58886,-90.28315,10/25/2018
E,GRAND CENTER ARTS ACADEMY HIGH,711 NORTH GRAND AVENUE,St. Louis,63103,MO,Charter,38.64063,-90.23087,10/25/2018
E,MULLANPHY BOTANICAL GARDENS,4221 SHAW BLVD,St. Louis,63110,MO,Public,38.61706,-90.2546,10/25/2018
E,CARONDELET LEADERSHIP ACADEMY,7604 Michigan Avenue,St. Louis,63111,MO,Charter,38.54865603,-90.26147602,10/25/2018
E,GATEWAY SCIENCE ACAD/ST LOUIS,6576 Smiley Avenue,St. Louis,63139,MO,Charter,38.60664,-90.30247,10/25/2018
E,DEWEY SCH.-INTERNAT'L. STUDIES,815 ANN AVE,St. Louis,63104,MO,Public,38.60566,-90.20505,10/25/2018
E,BEAUMONT CTE HIGH SCHOOL,3836 NATURAL BRIDGE AVE,St. Louis,63107,MO,Public,38.66273,-90.22163,10/25/2018
E,MASON ELEM.,6031 SOUTHWEST AVE,St. Louis,63139,MO,Public,38.61087,-90.29001,10/25/2018
E,COMPTON-DREW ILC MIDDLE,5130 OAKLAND AVE,St. Louis,63110,MO,Public,38.62940935,-90.27164447,10/25/2018
E,ST GABRIEL THE ARCHANGEL SCHOOL,4711 TAMM AVE,St. Louis,63109,MO,Private,38.58779,-90.29925,10/25/2018
E,STIX EARLY CHILDHOOD CTR.,647 TOWER GROVE AVE,St. Louis,63110,MO,Public,38.63149662,-90.25461905,10/25/2018
E,ROOSEVELT HIGH,3230 HARTFORD ST,St. Louis,63118,MO,Public,38.6010575,-90.23705242,10/25/2018
E,MCKINLEY CLASS. LEADERSHIP AC.,2156 RUSSELL BLVD,St. Louis,63104,MO,Public,38.61002,-90.21906,10/25/2018
E,GATEWAY ELEM.,4 GATEWAY DR,St. Louis,63106,MO,Public,38.64230587,-90.21249911,10/25/2018
E,CARR LANE VPA MIDDLE,1004 N JEFFERSON AVE,St. Louis,63106,MO,Public,38.63921568,-90.21276597,10/25/2018
E,GATEWAY MIDDLE,1200 N JEFFERSON AVE,St. Louis,63106,MO,Public,38.64143352,-90.21271984,10/25/2018
E,SOLDAN INTERNATIONAL STUDIES,918 N UNION BLVD,St. Louis,63108,MO,Public,38.65517,-90.27223,10/25/2018
E,VASHON HIGH,3035 CASS AVE,St. Louis,63106,MO,Public,38.64766,-90.22113,10/25/2018
E,CONFLUENCE PREPARATORY ACADEMY,310 NORTH 15 STREET,St. Louis,63103,MO,Charter,38.63093,-90.20084,10/25/2018
E,MILLER CAREER ACADEMY,1000 N GRAND,St. Louis,63106,MO,Public,38.64246607,-90.22921468,10/25/2018
E,OLD NORTH,3017 NORTH 13TH STREET,St. Louis,63107,MO,Charter,38.65394,-90.19659,10/25/2018
E,SOUTH CITY,3112 MERAMEC,St. Louis,63118,MO,Charter,38.57974,-90.23828,10/25/2018
E,PREMIER CHARTER SCHOOL,5279 FYLER AVENUE,St. Louis,63139,MO,Charter,38.6007712,-90.27980118,10/25/2018
E,ST LOUIS UNIVERSITY HIGH SCHOOL,4970 OAKLAND AVE,St. Louis,63110,MO,Private,38.62828,-90.26803,10/25/2018
E,GATEWAY HIGH,5101 MCREE AVE,St. Louis,63110,MO,Public,38.62169,-90.26944,10/25/2018
R,"3,750,000",505 Washington Ave ,St.louis ,63101,MO,Office,38.630001,-90.188229,10/24/2018
R,"3,700,000",901 N 10th St ,St.louis ,63101,MO,Office,38.633941,-90.192844,10/24/2018
R,"2,750,000",620 Market Street,St.louis ,63101,MO,Office,38.625914,-90.191942,10/24/2018
R,"499,000",812 N Collins Street,St.louis ,63102,MO,Office,38.631224,-90.185566,10/24/2018
R,"899,000",807-809 N 2nd St,St.louis ,63102,MO,StoreFront/Retail Office,38.631009,-90.18441,10/24/2018
R,"325,000",1901 N Broadway ,St.louis ,63102,MO,Industrial,38.645542,-90.187,10/24/2018
R,"799,000",724  N 1st St,St.louis ,63102,MO,Office,38.63014,-90.18328,10/24/2018
R,"1,500,000",1915 N 9th St,St.louis ,63102,MO,Warehouse,38.645559,-90.188435,10/24/2018
R,"2,990,000",2300 Clark Avenue,St.louis ,63103,MO,Warehouse,38.628309,-90.215008,10/24/2018
R,"2,000,000",1300 Washington Avenue,St.louis ,63103,MO,StoreFront/Retail Office,38.632143,-90.198585,10/24/2018
R,"2,000,000",1300 Washington Avenue,St.louis ,63103,MO,Apartments,38.632143,-90.198585,10/24/2018
R,"1,500,000",1423 Locust St,St.louis ,63103,MO,Parking Lot,38.631454,-90.200954,10/24/2018
R,"3,800,000",1409 Washington Avenue,St.louis ,63103,MO,Office,38.632455,-90.200095,10/24/2018
R,"4,025,000",1314-1316 Washington Avenue,St.louis ,63103,MO,Office,38.632256,-90.199104,10/24/2018
R,"6,500,000",1320 Washington Avenue,St.louis ,63103,MO,Apartments,38.632293,-90.199273,10/24/2018
R,"16,000,000",1227 Washington Avenue,St.louis ,63103,MO,Apartments,38.631867,-90.197217,10/24/2018
R,"5,150,000",1300 Convention Plaza,St.louis ,63103,MO,Apartments,38.633487,-90.197347,10/24/2018
R,"5,600,000",1220 St Charles St,St.louis ,63103,MO,Parking Garage,38.631468,-90.198125,10/24/2018
R,"8,350,000",500 N 13th St,St.louis ,63103,MO,Apartments,38.631604,-90.198456,10/24/2018
R,"499,000",1824 Choteau St,St.louis ,63103,MO,Office,38.630287,-90.215039,10/24/2018
R,"600,000",1501 Locust St,St.louis ,63103,MO,StoreFront/Retail Office/Residential,38.631573,-90.201535,10/24/2018
R,"890,000",400 S 18th St,St.louis ,63103,MO,Office,38.625753,-90.206238,10/24/2018
R,"895,000",1706 Olive St,St.louis ,63103,MO,Office,38.631161,-90.204659,10/24/2016
R,"900,000",1531-1535 Olive Blvd,St.louis ,63103,MO,Commercial,38.630773,-90.202726,10/24/2018
R,"679,000",3534 Washington Avenue,St.louis ,63103,MO,Commercial,38.638748,-90.230776,10/24/2018
R,"680,000",2815 Locust St,St.louis ,63103,MO,Office,38.635145,-90.218745,10/24/2018
R,"595,000",2028-2030 Delmar Blvd,St.louis ,63103,MO,Warehouse,38.635821,-90.20836,10/24/2018
R,"635,000",730 N 18th Street,St.louis ,63103,MO,Warehouse,38.634127,-90.204528,10/24/2018
R,"795,000",1608 Menard Street,St.louis ,63104,MO,Loft/Creative Space,38.612565,-90.203719,10/24/2018
R,"429,000",2225 Gravois Ave,St.louis ,63104,MO,StoreFront/Retail/Office,38.606268,-90.220326,10/24/2018
R,"2,200,000",1511-1525 S 8th St,St.louis ,63104,MO,Warehouse,38.612266,-90.199681,10/24/2018
R,"1,750,000",1120 Montrose Avenue,St.louis ,63104,MO,Manufacturing,38.622812,-90.226754,10/24/2018
R,"990,000",Fox Park South Portfolio,St.louis ,63104,MO,Residential,38.612378,-90.215345,10/24/2018
R,"160,000",1812 Geyer Avenue,St.louis ,63104,MO,Residential,38.610436,-90.212902,10/24/2018
R,"799,000",4747 McPherson Ave,St.louis ,63108,MO,Restaurant,38.648316,-90.260649,10/24/2018
R,"2,800,000",3610 Olive St,St.louis ,63108,MO,Commercial,38.638897,-90.233941,10/24/2018
R,"2,495,000",3674 Forest Park Ave,St.louis ,63108,MO,StoreFront/Retail/residential,38.633689,-90.237244,10/24/2018
R,"375,000",3809-3817 S Kingshighway Blvd,St.louis ,63109,MO,StoreFront/Retail/residential,38.592066,-90.272873,10/24/2018
R,"549,000",5200 S Kingshighway Blvd,St.louis ,63109,MO,Auto Repair,38.58224,-90.278167,10/24/2018
R,"2,575,000",4500 Swan Ave,St.louis ,63110,MO,Warehouse,38.625332,-90.262333,10/24/2018
R,"385,000",4125 Chouteau Ave,St.louis ,63110,MO,Apartments,38.628447,-90.251022,10/24/2018
R,"395,000",925 S Sarah St,St.louis ,63110,MO,Apartments,38.628751,-90.249931,10/24/2018
R,"595,000",1227 S Vandeventer Ave,St.louis ,63110,MO,Apartments,38.62692,-90.2505,10/24/2018
